start_t,stop_t,player_a,player_b,key,meta,count
43440,43441,d74ca0fac77739166ea50004411bf2e5e5d7fafb,,CraftedItems,WOOD,4
43440,43441,d74ca0fac77739166ea50004411bf2e5e5d7fafb,,CraftedItems,WOOD_PLATE,1
43440,43441,dc48e565d74ce90e1f75576119854dbf3ec0b900,,BlockBreak,OTHER,1
43440,43442,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,DIAMOND_BLOCK,3
43440,43442,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,DIAMOND_BLOCK,3
43440,43442,154bf7d64cfaf3f244776ace8366d674663bebbd,,CraftedItems,WOOD_BUTTON,2
43440,43442,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,COBBLESTONE,2
43440,43442,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,GLOWING_REDSTONE_ORE,7
43440,43442,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,IRON_ORE,8
43440,43442,7a5e48a9779cbee250864e2810ec19859a778b2d,,BlockPlace,COBBLESTONE,3
43440,43442,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,COBBLESTONE,5
43440,43442,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,GRASS,3
43440,43442,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockPlace,COBBLESTONE,12
43440,43442,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockPlace,DIRT,5
43440,43442,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockPlace,OTHER,9
43440,43442,d74ca0fac77739166ea50004411bf2e5e5d7fafb,,CraftedItems,STICK,6
43440,43442,dc48e565d74ce90e1f75576119854dbf3ec0b900,,Logins,America/Rainy_River,2
43440,43443,1e258ffcf8ae272a9b5cdc2fe8ae3d6cf4ec345b,,BlockPlace,OTHER,4
43440,43443,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,GRASS,4
43440,43443,3f86eaf93b69f5043411528c4cffa57704a536b4,,BlockBreak,OTHER,6
43440,43443,3f86eaf93b69f5043411528c4cffa57704a536b4,,BlockPlace,OTHER,6
43440,43443,7a5e48a9779cbee250864e2810ec19859a778b2d,,BlockBreak,OTHER,17
43440,43443,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,COAL_ORE,14
43440,43443,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,IRON_ORE,7
43440,43444,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,COAL_ORE,38
43440,43444,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,GRAVEL,64
43440,43444,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockPlace,COBBLESTONE,55
43440,43444,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockPlace,DIRT,4
43440,43444,3f86eaf93b69f5043411528c4cffa57704a536b4,,BlockBreak,STONE,73
43440,43444,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,DIRT,21
43440,43444,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,OTHER,8
43440,43444,a0cf91a8f522f9388bcf1387ed521468d05c5842,,BlockBreak,IRON_ORE,7
43440,43444,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,DIRT,6
43440,43444,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,OTHER,8
43440,43445,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockBreak,OTHER,29
43440,43445,a0cf91a8f522f9388bcf1387ed521468d05c5842,,BlockBreak,COAL_ORE,88
43440,43445,a0cf91a8f522f9388bcf1387ed521468d05c5842,,BlockBreak,STONE,62
43440,43445,d74ca0fac77739166ea50004411bf2e5e5d7fafb,,BlockPlace,OTHER,10
43440,43446,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockPlace,STONE,73
43440,43446,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,STONE,72
43440,43446,c3bd15188efefc238810e8a58819cb899ec218c0,,BlockBreak,STONE,22
43440,43446,d74ca0fac77739166ea50004411bf2e5e5d7fafb,,BlockBreak,OTHER,9
43440,43447,154bf7d64cfaf3f244776ace8366d674663bebbd,,BlockPlace,OTHER,33
43440,43450,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,DIRT,61
43440,43450,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,STONE,191
43440,43450,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockPlace,OTHER,17
43440,43451,2abd2e01d3ab993713598f7cb8c8ccca25c88778,,BlockBreak,OTHER,25
43440,43455,5ae781995377fcb4d6052cd9cd537da886f14e14,,Logins,America/New_York,21
43500,43501,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,DIRT,1
43500,43501,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,GRASS,1
43500,43501,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,OTHER,2
43500,43501,57b8d5958d620c7506a5e7f13069b784099e62ce,,Logins,America/New_York,1
43500,43501,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockBreak,DIRT,1
43500,43501,5ae781995377fcb4d6052cd9cd537da886f14e14,,BlockPlace,OTHER,1
43500,43501,5ae781995377fcb4d6052cd9cd537da886f14e14,,CraftedItems,CHEST,2
43500,43501,5ae781995377fcb4d6052cd9cd537da886f14e14,,Logins,America/New_York,1
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,COBBLESTONE,17
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,IRON_ORE,1
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,SAND,1
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockPlace,IRON_ORE,3
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockPlace,SAND,3
43500,43501,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
43500,43501,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,GRASS,2
43500,43501,d07245ad90f5e02828267851597f19c96c7d9a7c,5ae781995377fcb4d6052cd9cd537da886f14e14,KilledBy,,1
43500,43502,57b8d5958d620c7506a5e7f13069b784099e62ce,,BlockBreak,SAND,2
43500,43502,7cf6b3b5dbbecc83800633a8304b1ebda655aace,,Logins,America/New_York,2
43500,43502,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,STONE,39
43500,43502,d07245ad90f5e02828267851597f19c96c7d9a7c,,Death,,2
43500,43502,d07245ad90f5e02828267851597f19c96c7d9a7c,,Logins,America/Chicago,2
43500,43504,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,Death,,4
43500,43505,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,DIRT,11
43500,43505,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockPlace,OTHER,65
43500,43506,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,OTHER,27
43500,43506,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockPlace,COBBLESTONE,107
43500,43507,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockBreak,GRASS,28
43500,43508,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,OTHER,47
43500,43515,9b947f1c393fe05f3e1ee51a8e0ee9af7f66d340,,BlockPlace,DIRT,479
43560,43561,3f86eaf93b69f5043411528c4cffa57704a536b4,,Logins,Pacific/Honolulu,1
43560,43561,5ae781995377fcb4d6052cd9cd537da886f14e14,,Logins,America/New_York,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,BlockBreak,LOG,5
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,BlockBreak,OTHER,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,GOLD_AXE,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,GOLD_BOOTS,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,GOLD_NUGGET,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,GOLD_PICKAXE,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,GOLD_SWORD,1
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,CraftedItems,WOOD,18
43560,43561,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,Logins,America/Los_Angeles,1
43560,43562,f6e820e6576dee504c7fdc7c8e781eaacbf20872,,BlockPlace,OTHER,2
43680,43681,0851630c287a6d4a18b7663731b0f3b19f91e864,,Logins,America/Los_Angeles,1
43680,43681,231dc320d958787d62f9e1ac68e439359ce4f168,,Logins,Pacific/Honolulu,1
43680,43681,26a53b0aeef8c981e570d9b4b2797e41a2dc6380,,BlockBreak,OTHER,2
43680,43681,26a53b0aeef8c981e570d9b4b2797e41a2dc6380,,Logins,Pacific/Honolulu,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,GLOWSTONE,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,LOG,2
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,GLOWSTONE,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,INK_SACK,6
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,LEATHER_HELMET,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,REDSTONE_TORCH_ON,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,STICK,2
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,WOOD,1
43680,43681,e1b7e157a57579ac28c939dee4794f1f56f54913,,Logins,Europe/Stockholm,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,IRON_ORE,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,DIRT,6
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,CHEST,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,FURNACE,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,LEATHER_LEGGINGS,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,SIGN,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,STONE_PICKAXE,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,STONE_SPADE,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,WOOD,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,WORKBENCH,1
43680,43681,efeae2675846946c16261f392ad678b30e9d5296,,Logins,Europe/Stockholm,1
43680,43682,26a53b0aeef8c981e570d9b4b2797e41a2dc6380,,BlockPlace,OTHER,2
43680,43682,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,CHEST,3
43680,43682,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,FURNACE,2
43680,43682,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,WOOD_DOOR,2
43680,43682,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,WORKBENCH,2
43680,43682,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,COAL_ORE,23
43680,43682,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,WOOD_DOOR,3
43680,43683,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,GRASS,5
43680,43684,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,GRASS,9
43680,43684,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,DIRT,8
43680,43685,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,LOG,52
43680,43691,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,COBBLESTONE,22
43680,43691,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,DIRT,59
43680,43692,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,STONE,127
43680,43692,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,COBBLESTONE,77
43680,43693,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,DIRT,55
43680,43694,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,COBBLESTONE,61
43680,43695,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,OTHER,55
43680,43698,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,COBBLESTONE,133
43680,43698,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,STONE,138
43680,43705,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,OTHER,119
43680,43707,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,OTHER,140
43680,43708,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,OTHER,76
43740,43741,a1ff66c96d789307f82511cfd4851303b222e103,,Logins,America/Chicago,1
43740,43741,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,OTHER,2
43740,43741,d07245ad90f5e02828267851597f19c96c7d9a7c,,Logins,America/Chicago,1
43740,43741,dcfc41eee6f1872759396b5c59a537ee7af813b8,,Logins,Europe/Stockholm,1
43740,43741,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,GRASS,3
43740,43741,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,DIRT,1
43740,43741,e1b7e157a57579ac28c939dee4794f1f56f54913,,Kicks,,1
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,COBBLESTONE,6
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,DIRT,1
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,OTHER,2
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,OTHER,2
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,CraftedItems,IRON_AXE,1
43740,43741,efeae2675846946c16261f392ad678b30e9d5296,,Kicks,,1
43740,43741,ff69a4ca2bad5b63fd176177bf42ba5c59ec6c93,,BlockBreak,OTHER,2
43740,43741,ff69a4ca2bad5b63fd176177bf42ba5c59ec6c93,,Logins,NoInfo,1
43740,43742,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockPlace,DIRT,3
43740,43742,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,OTHER,3
43740,43742,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,DIRT,3
43740,43742,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,GRASS,3
43740,43742,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,COAL_ORE,19
43740,43742,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,DIRT,13
43740,43743,d07245ad90f5e02828267851597f19c96c7d9a7c,,BlockBreak,COBBLESTONE,17
43740,43743,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,COBBLESTONE,23
43740,43743,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,STONE,13
43740,43743,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,COBBLESTONE,19
43740,43744,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,STONE,38
43740,43744,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,OTHER,45
43740,43746,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,COBBLESTONE,21
43860,43861,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,COAL_ORE,5
43860,43861,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GLOWING_REDSTONE_ORE,4
43860,43861,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,COBBLESTONE,4
43860,43865,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GRAVEL,10
43860,43865,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,IRON_ORE,10
43860,43867,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,OTHER,7
43860,43872,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,STONE,72
43920,43921,2c5e38609693becca2b33c30e4dc3c7d5aa6f084,,Logins,Europe/London,1
43920,43921,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,OTHER,1
43920,43921,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,OTHER,1
43920,43921,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,CHEST,2
43920,43921,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,SIGN,1
43920,43921,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,Logins,America/New_York,1
43920,43921,767a9867282b9d89c969670c6890df8c037ee9e9,,Logins,Europe/London,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,COBBLESTONE,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GLOWING_REDSTONE_ORE,2
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GOLD_ORE,2
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,LAPIS_BLOCK,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,DIAMOND_BOOTS,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,DIAMOND_CHESTPLATE,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,DIAMOND_HELMET,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,DIAMOND_LEGGINGS,1
43920,43921,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,IRON_BOOTS,1
43920,43921,b316b4c173dbc85fa989846b280b94566651a983,,Logins,Europe/London,1
43920,43921,e4b4b648df022188bc2477f33bb0aa3a1433f171,,BlockBreak,OTHER,1
43920,43921,e4b4b648df022188bc2477f33bb0aa3a1433f171,,Logins,America/New_York,1
43920,43922,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,COAL_ORE,11
43920,43922,b27d560b1d2c74a6435ed0da78b2031d94503df6,,CraftedItems,TORCH,34
43920,43923,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,GRAVEL,6
43920,43923,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,IRON_ORE,20
43920,43923,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,LAPIS_ORE,7
43920,43924,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,DIRT,10
43920,43932,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,COBBLESTONE,47
43920,43942,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,OTHER,57
43920,43945,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,STONE,448
43980,43981,0138eb236f5816e0724cf469b658153cbbec62f6,,Logins,Asia/Jakarta,1
43980,43981,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,GRASS,3
43980,43981,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,STONE,2
43980,43981,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,BOW,1
43980,43981,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,CraftedItems,GOLD_SPADE,1
43980,43981,6429519577f80f213f7194b9b511074bb22c82c9,,BlockBreak,GRASS,2
43980,43981,6429519577f80f213f7194b9b511074bb22c82c9,,BlockPlace,COBBLESTONE,2
43980,43981,6429519577f80f213f7194b9b511074bb22c82c9,,Logins,America/New_York,1
43980,43981,733f6b40467c6dfef9ce46a61f1e42b434384ce2,,Logins,America/New_York,1
43980,43981,9777a968dd3f16f378c3d20ea258b4acb54d5a2c,,Logins,Europe/Stockholm,1
43980,43981,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,LAPIS_ORE,3
43980,43981,b27d560b1d2c74a6435ed0da78b2031d94503df6,,Logins,America/New_York,1
43980,43981,c4e47920cc6ec0f7e295e7f41b93f12f249253e5,,Logins,America/New_York,1
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,DIRT,1
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,SAND,4
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,COBBLESTONE,16
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,DIRT,5
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,BUCKET,1
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,CraftedItems,WOOD,1
43980,43981,e1b7e157a57579ac28c939dee4794f1f56f54913,,Logins,Europe/Stockholm,1
43980,43981,e4b4b648df022188bc2477f33bb0aa3a1433f171,,Logins,America/New_York,1
43980,43982,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,DIRT,8
43980,43982,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,STONE,9
43980,43982,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,COBBLESTONE,12
43980,43982,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,GRASS,7
43980,43983,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,OTHER,10
43980,43983,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,Logins,America/New_York,3
43980,43983,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockBreak,OTHER,12
43980,43983,b27d560b1d2c74a6435ed0da78b2031d94503df6,,BlockPlace,OTHER,8
43980,43983,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,LOG,18
43980,43983,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,STONE,28
43980,43984,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockBreak,OTHER,11
43980,43984,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,BlockPlace,DIRT,10
43980,43984,6429519577f80f213f7194b9b511074bb22c82c9,,BlockPlace,DIRT,9
43980,43984,efeae2675846946c16261f392ad678b30e9d5296,,BlockBreak,OTHER,20
43980,43984,efeae2675846946c16261f392ad678b30e9d5296,,BlockPlace,OTHER,10
43980,43985,6429519577f80f213f7194b9b511074bb22c82c9,,BlockBreak,DIRT,9
43980,43985,6429519577f80f213f7194b9b511074bb22c82c9,,BlockPlace,OTHER,78
43980,43986,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockBreak,OTHER,14
43980,43986,e1b7e157a57579ac28c939dee4794f1f56f54913,,BlockPlace,OTHER,32
43980,43989,6429519577f80f213f7194b9b511074bb22c82c9,,BlockBreak,OTHER,118
44040,44041,0138eb236f5816e0724cf469b658153cbbec62f6,,BlockBreak,DIAMOND_ORE,2
44040,44041,0138eb236f5816e0724cf469b658153cbbec62f6,,BlockBreak,GRASS,1
44040,44041,0138eb236f5816e0724cf469b658153cbbec62f6,,BlockBreak,IRON_ORE,9
44040,44041,0138eb236f5816e0724cf469b658153cbbec62f6,,Kicks,,1
44040,44041,10db744910b6b4b5623da5cabd04cc6bb2d467cd,,Logins,America/New_York,1
44040,44041,2b1409b37a0ee207ef0e26726b19df66be3f0124,,Logins,Europe/Amsterdam,1
44040,44041,333f6a5b2b4d36fed396a036b7b754a14fca9bc8,,Logins,America/Rainy_River,1
44040,44041,35dfb7712f83fe1153552d8cea8a52a4d42b7421,,Logins,America/New_York,1
44040,44041,3e360039e65b9f924798644b101963e03f56057e,,Logins,America/New_York,1
44040,44041,3e360039e65b9f924798644b101963e03f56057e,30d81d5d7f6316a749634a2bd84c61c692ee5724,Chat,,2
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,BlockBreak,GRASS,4
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,BlockBreak,LOG,1
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,BlockBreak,SAND,1
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,BlockPlace,DIRT,4
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,BlockPlace,SAND,1
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,CraftedItems,SIGN,1
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,CraftedItems,WORKBENCH,1
44040,44041,3f7fe2a73e305bcf4fa3abceb412469098ae2277,,Logins,America/Rainy_River,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,BlockBreak,GRASS,3
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,BlockBreak,STONE,2
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,BlockPlace,DIRT,7
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,SIGN,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,STONE_PICKAXE,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,WOOD,6
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,WOOD_DOOR,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,WOOD_PICKAXE,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,CraftedItems,WORKBENCH,1
44040,44041,6b6a78b654f35f6fd3d24368eb3f9cb382dd383b,,Logins,America/New_York,1
44040,44041,724a935e5f58013de056f8c39bca1cbbc9f8bfe5,,Logins,America/New_York,1
44040,44041,733f6b40467c6dfef9ce46a61f1e42b434384ce2,,Logins,America/New_York,1
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,COBBLESTONE,2
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,DIAMOND_ORE,16
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,EMERALD_ORE,2
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,REDSTONE_ORE,1
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockBreak,SAND,1
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,BlockPlace,OTHER,10
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,,Logins,America/New_York,1
44040,44041,8d37f6ffb2853dfd01f3e10ef78ef2d318ed79fc,1cf4e8fd74eeeff50ba5ab9b39e09c82051d1426,Chat,,1
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,BlockBreak,DIRT,7
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,BlockBreak,GRASS,1
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,BlockBreak,OTHER,7
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,BlockPlace,DIRT,1
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,Death,,1
44040,44041,a2fafebada2179e0a865a3a089f0dce0316861de,,Logins,America/New_York,1
